Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Ankorstore Casing (product.metafields.asc.casing),Ankorstore VAT (product.metafields.asc.vat),Cable and fitting included (product.metafields.custom.cable_fitting),Capacity (ml) (product.metafields.custom.capacity__ml_),Care & Maintenance (product.metafields.custom.care___maintenance),Color Selector (product.metafields.custom.color_selector),Color (product.metafields.custom.colour),Country of origin (product.metafields.custom.country_origin),Diameter (product.metafields.custom.diameter),Diameter glass (product.metafields.custom.diameter_glass),Dishwasher proof (product.metafields.custom.dishwasher_proof),ETA (product.metafields.custom.eta),Food proof (product.metafields.custom.food_proof),Stand included (product.metafields.custom.including_stand),Inner cushion included (product.metafields.custom.inner_cushion),Lightspeed Internal ID (product.metafields.custom.internal_id),Lightspeed Internal Variant ID (product.metafields.custom.internal_variant_id),Material (product.metafields.custom.material),metro_destination_region1 (product.metafields.custom.metro_destination_region),metro_destination_region2 (product.metafields.custom.metro_destination_region2),metro_inventory_id (product.metafields.custom.metro_inventory_id),Microwave proof (product.metafields.custom.microwave_proof),Oven proof (product.metafields.custom.oven_proof),Size (product.metafields.custom.size),Size Selector (product.metafields.custom.size_selector),Length (product.metafields.custom.size_x_value),Height (product.metafields.custom.size_y_value),Width (product.metafields.custom.size_z_value),Type of fitting (product.metafields.custom.type_of_fitting),Usage (product.metafields.custom.usage),Variation products (product.metafields.custom.variation_products),Variation value (product.metafields.custom.variation_value),Washing protocol (product.metafields.custom.washing_protocol),Waterproof (product.metafields.custom.waterproof),Voltage (product.metafields.custom.watt),Wattage (product.metafields.custom.wattage),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Barware material (product.metafields.shopify.barware-material),Basket material (product.metafields.shopify.basket-material),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020015_the-wooden-beads-with-cotton-tassel-black.jpg?v=1773417313,2,the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020014_the-wooden-beads-with-cotton-tassel-black.jpg?v=1773417313,3,the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020016_the-wooden-beads-with-cotton-tassel-black.jpg?v=1773417313,4,the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020012_the-wooden-beads-with-cotton-tassel-black_84880515-78a7-404b-9a0e-f72955bf0d16.jpg?v=1773417313,5,the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020010_the-wooden-beads-with-cotton-tassel-black_59658a0b-f223-479b-aef3-fc841979f450.jpg?v=1773417313,6,the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020013_the-wooden-beads-with-cotton-tassel-black_67d65e4e-d858-48e6-b311-ac3894f09f23.jpg?v=1773417313,7,the-wooden-beads-with-cotton-tassel-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,The Brown Cowrie Shell Tassel,"We love this beautiful tassel handmade of shells by Balinese craftsmen. To hang on doors, curtains or walls according to your desires, or simply put on a chest of drawers. This coastal tassel will give an exotic and bohemian atmosphere to your home decoration.",Bazar Bizar Antwerp,Uncategorized,Tassels,"",true,Title,Default Title,,,,,,,,BALE048Br,240.0,shopify,94,deny,manual,15.50,0.00,true,true,,,,,7438246076085,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028316_bale048br.jpg?v=1773413617,1,"",false,,,,,,,,,,,,,,,,,,"Dust shell surfaces gently using a soft, dry cloth and handle with care, as the material is naturally delicate. Avoid moisture, high humidity, and any chemical or abrasive cleaners, as these may cause cracking or surface damage. Suitable for indoor use only.",,Brown,Indonesia,,,,,,,,113138076,227876157,Shell,NL_MAIN,FR_MAIN,1066,,,,,50,10,10,,Indoor,,,,,,,,,,,,,,,,,,kg,,6.95,active
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020509_the-brown-cowrie-shell-tassel.jpg?v=1773413617,2,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020511_the-brown-cowrie-shell-tassel.jpg?v=1773413617,3,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020510_the-brown-cowrie-shell-tassel.jpg?v=1773413617,4,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020512_the-brown-cowrie-shell-tassel.jpg?v=1773413617,5,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020507_the-brown-cowrie-shell-tassel_9597d968-11dc-451c-a758-25a94bf56393.jpg?v=1773413617,6,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020508_the-brown-cowrie-shell-tassel_a11fe646-3e92-4a34-b4e1-65eac0a773c5.jpg?v=1773413617,7,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020513_the-brown-cowrie-shell-tassel.jpg?v=1773413617,8,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020514_the-brown-cowrie-shell-tassel.jpg?v=1773413617,9,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020515_the-brown-cowrie-shell-tassel.jpg?v=1773413617,10,the-brown-cowrie-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-vanilla-shell-tassel,The Vanilla Shell Tassel,"We love this beautiful tassel handmade of shells by Balinese craftsmen. To hang on doors, curtains or walls according to your desires, or simply put on a chest of drawers. This coastal tassel will give an exotic and bohemian atmosphere to your home decoration.",Bazar Bizar Antwerp,Uncategorized,Tassels,"",true,Title,Default Title,,,,,,,,BALE047WY,180.0,shopify,36,deny,manual,15.50,0.00,true,true,,,,,7438246076078,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028314_bale047wy.jpg?v=1773419296,1,"",false,,,,,,,,,,,,,,,,,,"Dust shell surfaces gently using a soft, dry cloth and handle with care, as the material is naturally delicate. Avoid moisture, high humidity, and any chemical or abrasive cleaners, as these may cause cracking or surface damage. Suitable for indoor use only.",,Natural White,Indonesia,,,,,,,,113138075,227876156,Shell,NL_MAIN,FR_MAIN,1066,,,,,65,10,10,,Indoor,,,,,,,,,,,,,,,,,,kg,,6.95,active
the-vanilla-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0019747_the-vanilla-shell-tassel.jpg?v=1773419296,2,the-vanilla-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-vanilla-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0019746_the-vanilla-shell-tassel_a4c98af8-2ec9-44f6-a6a2-09d9976a745e.jpg?v=1773419296,3,the-vanilla-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-vanilla-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0019745_the-vanilla-shell-tassel_ab00b245-9c33-4a65-9695-a18b9dabc008.jpg?v=1773419296,4,the-vanilla-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-grey-shell-tassel,The Grey Shell Tassel,"We love this beautiful tassel handmade of shells by Balinese craftsmen. To hang on doors, curtains or walls according to your desires, or simply put on a chest of drawers. This coastal tassel will give an exotic and bohemian atmosphere to your home decoration.",Bazar Bizar Antwerp,Uncategorized,Tassels,"",true,Title,Default Title,,,,,,,,BALE046Gr,300.0,shopify,136,deny,manual,15.50,0.00,true,true,,,,,7438246074012,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028312_bale046gr.jpg?v=1773416813,1,"",false,,,,,,,,,,,,,,,,,,"Dust shell surfaces gently using a soft, dry cloth and handle with care, as the material is naturally delicate. Avoid moisture, high humidity, and any chemical or abrasive cleaners, as these may cause cracking or surface damage. Suitable for indoor use only.",,Grey,Indonesia,,,,,,,,113138074,227876155,Shell,NL_MAIN,FR_MAIN,1066,,,,,40,10,10,,Indoor,,,,,,,,,,,,,,,,,,kg,,6.95,active
the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020039_the-grey-shell-tassel.jpg?v=1773416813,2,the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020038_the-grey-shell-tassel.jpg?v=1773416813,3,the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020036_the-grey-shell-tassel_a6d2f2d6-9e9f-4165-bef9-e3daf5576983.jpg?v=1773416813,4,the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020035_the-grey-shell-tassel_e3f9bbca-a502-41a2-a51c-7f846c6c3722.jpg?v=1773416813,5,the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020037_the-grey-shell-tassel_71a4be97-93c0-43e2-b22d-e1bae8afe651.jpg?v=1773416813,6,the-grey-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-pink-shell-tassel,The Pink Shell Tassel,"We love this beautiful tassel handmade of shells by Balinese craftsmen. To hang on doors, curtains or walls according to your desires, or simply put on a chest of drawers. This coastal tassel will give an exotic and bohemian atmosphere to your home decoration.",Bazar Bizar Antwerp,Uncategorized,Tassels,"",true,Title,Default Title,,,,,,,,BALE045Pi,240.0,shopify,0,deny,manual,15.50,0.00,true,true,,,,,7438246074005,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0029008_bale045pi.jpg?v=1773416095,1,"",false,,,,,,,,,,,,,,,,,,"Dust shell surfaces gently using a soft, dry cloth and handle with care, as the material is naturally delicate. Avoid moisture, high humidity, and any chemical or abrasive cleaners, as these may cause cracking or surface damage. Suitable for indoor use only.",,Pink,Indonesia,,,,27/03/2026,,,,113138073,227876154,Shell,NL_MAIN,FR_MAIN,1066,,,,,50,10,10,,Indoor,,,,,,,,,,,,,,,,,,kg,,6.95,active
the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020139_the-pink-shell-tassel.jpg?v=1773416095,2,the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020140_the-pink-shell-tassel.jpg?v=1773416095,3,the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020141_the-pink-shell-tassel.jpg?v=1773416095,4,the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0026732_the-pink-shell-tassel.jpg?v=1773416095,5,the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0026733_the-pink-shell-tassel.jpg?v=1773416095,6,the-pink-shell-tassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-natural-brown,The Sumbawa Keychain - Natural Brown,"Keep your keys stylishly organized with our Sumbawa Keychain in Natural Brown. Crafted from durable wood and soft cotton, this keychain combines rustic charm with practicality. 
 Its natural brown tones evoke a sense of earthy elegance, making it a perfect accessory for everyday use.",Bazar Bizar Antwerp,Uncategorized,Keychains,"",true,Title,Default Title,,,,,,,,BALE044NBr,40.0,shopify,33,deny,manual,6.95,0.00,true,true,,,,,7438246073091,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028618_bale044nbr.jpg?v=1773422917,1,"",false,,,,,,,,,,,,,,,,,,"Wooden beads should be dusted gently with a soft, dry cloth to keep the surface clean, while the cotton tassel can be lightly shaken or brushed to remove dust. Avoid moisture and direct water contact, as both materials are sensitive. Keep indoors, away from prolonged sunlight, to preserve colour and texture.",,Natural Brown,Indonesia,,,,,,,,113138072,227876153,Wood - Cotton,NL_MAIN,FR_MAIN,1066,,,,,20,3,4,,Indoor,,,,,,,,,,,,,,,,,,kg,,2.95,active
the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020297_the-canggu-keychain-natural-black.jpg?v=1773422917,2,the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020300_the-sumbawa-keychain-natural-brown_36f2652b-642b-4275-9f5d-abf8bd7f211b.jpg?v=1773422917,3,the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020301_the-sumbawa-keychain-natural-brown_68ad22ad-5bd0-401a-a750-441e07516db3.jpg?v=1773422917,4,the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020299_the-sumbawa-keychain-natural-brown_0eb078b5-c2dd-4cbb-b482-9bfc96d1ba08.jpg?v=1773422917,5,the-sumbawa-keychain-natural-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,The Sumbawa Keychain - Black Brown,"Keep your keys stylishly organized with our Sumbawa Keychain in Dark Tones. Crafted from durable wood and soft cotton, this keychain combines rustic charm with practicality. 
 Its dark tones add a touch of sophistication, making it a perfect accessory for everyday use.",Bazar Bizar Antwerp,Uncategorized,Keychains,"",true,Title,Default Title,,,,,,,,BALE044BBr,40.0,shopify,40,deny,manual,6.95,0.00,true,true,,,,,7438246073084,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028613_bale044bbr.jpg?v=1773421256,1,"",false,,,,,,,,,,,,,,,,,,"Wooden beads should be dusted gently with a soft, dry cloth to keep the surface clean, while the cotton tassel can be lightly shaken or brushed to remove dust. Avoid moisture and direct water contact, as both materials are sensitive. Keep indoors, away from prolonged sunlight, to preserve colour and texture.",,Black Brown,Indonesia,,,,,,,,113138071,227876152,Wood - Cotton,NL_MAIN,FR_MAIN,1066,,,,,20,3,4,,Indoor,,,,,,,,,,,,,,,,,,kg,,2.95,active
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020408_the-sumbawa-keychain-black-brown.jpg?v=1773421256,2,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020406_the-sumbawa-keychain-black-brown.jpg?v=1773421256,3,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020407_the-sumbawa-keychain-black-brown.jpg?v=1773421256,4,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020409_the-sumbawa-keychain-black-brown.jpg?v=1773421256,5,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020405_the-sumbawa-keychain-black-brown.jpg?v=1773421256,6,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020404_the-sumbawa-keychain-black-brown_103fecdc-d973-4766-9600-dc954d25c3f4.jpg?v=1773421256,7,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020403_the-sumbawa-keychain-black-brown_5b1dee80-e5b5-4076-933e-3fbe7b2fb451.jpg?v=1773421256,8,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020402_the-sumbawa-keychain-black-brown_257a0bf8-fbdf-48df-8743-a0e7b530fe25.jpg?v=1773421256,9,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0020400_the-sumbawa-keychain-black-brown_7ca3d1e2-7035-4d4e-8928-c6b4f8dc8040.jpg?v=1773421256,10,the-sumbawa-keychain-black-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-togian-keychain-natural-white,The Togian Keychain - Natural White,"The Togian Keychain - Natural White, crafted from wood and cotton, adorned with a striking large white shell. Keep your keys secure in style with this unique accessory inspired by nature's beauty.",Bazar Bizar Antwerp,Uncategorized,Keychains,"",true,Title,Default Title,,,,,,,,BALE043NW,60.0,shopify,91,deny,manual,8.95,0.00,true,true,,,,,7438246073077,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0028610_bale043nw.jpg?v=1773436082,1,"",false,,,,,,,,,,,,,,,,,,"Wooden beads should be dusted gently with a soft, dry cloth to keep the surface clean, while the cotton tassel can be lightly shaken or brushed to remove dust. Avoid moisture and direct water contact, as both materials are sensitive. Keep indoors, away from prolonged sunlight, to preserve colour and texture.",,Natural White,Indonesia,,,,,,,,113138070,227876151,Wood - Cotton,NL_MAIN,FR_MAIN,1066,,,,,25,3,4,,Indoor,,,,,,,,,,,,,,,,,,kg,,3.95,active
the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0021808_the-togian-keychain-natural-white.jpg?v=1773436082,2,the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0023051_the-togian-keychain-natural-white_56dbf75d-92b4-498d-99bf-6eb4c3634138.jpg?v=1773436082,3,the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0023053_the-togian-keychain-natural-white_1a1ff120-f388-4f29-87a8-9221b1c005f7.jpg?v=1773436082,4,the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0690/9404/8048/files/0023054_the-togian-keychain-natural-white_ccf6b7cf-62b9-4169-a9e1-442e4050ee0a.jpg?v=1773436082,5,the-togian-keychain-natural-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
